latitude,longitude,date,Mean_estimated_fire_brightness,Mean_confidence,Temperature,Precipitation,WindSpeed,SoilWaterContent,SolarRadiation,RelativeHumidity
-31.1633,149.0527,2013-01-14,358.6,99,24.2,0.0,28.3,0.262,32.39,49
-31.1803,148.9602,2013-01-14,332.1,57,24.8,0.0,28.3,0.221,32.39,47
-30.913,149.4653,2013-01-14,339.7,84,24.3,0.0,28.0,0.18,32.35,50
-30.9161,149.4486,2013-01-14,336.9,80,24.8,0.0,28.0,0.13,32.35,48
-30.9019,149.4626,2013-01-14,360.5,100,24.4,0.0,28.0,0.18,32.35,50
-30.905,149.4459,2013-01-14,379.6,100,25.0,0.0,28.0,0.13,32.35,48
-30.9081,149.4292,2013-01-14,354.2,96,24.8,0.0,28.0,0.13,32.35,48
-30.8907,149.4598,2013-01-14,409.9,100,24.5,0.0,28.0,0.18,32.35,50
-30.897,149.4264,2013-01-14,331.8,71,24.8,0.0,28.0,0.13,32.35,48
-30.8828,149.4403,2013-01-14,326.9,48,25.0,0.0,28.0,0.13,32.35,48
-30.8939,149.4431,2013-01-14,443.0,100,25.0,0.0,28.0,0.13,32.35,48
-31.1741,149.0553,2013-01-14,339.5,66,24.2,0.0,28.3,0.262,32.39,49
-31.146,149.1471,2013-01-14,354.2,96,24.4,0.0,27.3,0.142,32.31,47
-31.1488,149.1316,2013-01-14,337.9,81,24.7,0.0,28.0,0.142,32.35,47
-33.4785,148.4323,2013-01-14,368.7,100,21.5,0.0,24.7,0.119,33.29,41
-33.4809,148.4187,2013-01-14,332.1,73,21.6,0.0,24.7,0.119,33.29,41
-33.4686,148.4296,2013-01-14,371.7,100,21.6,0.0,24.7,0.119,33.29,41
-33.4586,148.4272,2013-01-14,353.7,96,21.8,0.0,24.7,0.119,33.29,41
-32.065,148.0384,2013-01-14,331.0,60,24.8,0.0,27.7,0.115,33.21,34
-31.3192,149.1524,2013-01-14,342.1,70,22.4,0.0,27.3,0.274,32.31,52
-31.3222,149.1362,2013-01-14,337.2,48,21.9,0.0,27.3,0.23,32.31,51
-31.325,149.1212,2013-01-14,342.1,82,22.9,0.0,27.3,0.23,32.31,51
-31.3278,149.1059,2013-01-14,339.4,74,22.6,0.0,27.3,0.274,32.31,52
-31.3307,149.0903,2013-01-14,339.4,79,23.1,0.0,27.3,0.23,32.31,51
-31.3336,149.0744,2013-01-14,346.4,89,22.9,0.0,27.3,0.23,32.31,51
-31.3367,149.0579,2013-01-14,354.4,96,22.5,0.0,27.3,0.23,32.31,51
-31.2996,149.1972,2013-01-14,352.8,95,22.7,0.0,27.3,0.274,32.31,52
-31.3026,149.1809,2013-01-14,370.3,100,22.0,0.0,27.3,0.274,32.31,52
-31.3085,149.1492,2013-01-14,344.6,82,22.4,0.0,27.3,0.23,32.31,51
-31.3259,149.0551,2013-01-14,359.6,99,21.8,0.0,27.3,0.23,32.31,50
-31.3287,149.0401,2013-01-14,393.4,100,23.0,0.0,27.3,0.251,32.31,49
-31.318,149.0375,2013-01-14,342.6,34,22.6,0.0,27.3,0.251,32.31,49
-31.3157,148.989,2013-01-14,368.4,100,23.1,0.0,27.3,0.251,32.31,49
-31.3186,148.9733,2013-01-14,359.8,94,21.8,0.0,27.3,0.23,32.31,50
-31.3078,148.9713,2013-01-14,347.2,66,23.7,0.0,27.3,0.251,32.31,49
-31.3144,148.9832,2013-01-14,363.9,100,23.3,0.0,27.3,0.251,32.31,49
-31.3065,148.9651,2013-01-14,347.2,63,23.0,0.0,27.3,0.251,32.31,49
-31.2503,149.2127,2013-01-14,332.8,34,22.8,0.0,27.3,0.274,32.31,52
-31.2532,149.1968,2013-01-14,341.8,73,22.9,0.0,27.3,0.274,32.31,52
-31.2985,148.9474,2013-01-14,341.8,52,23.1,0.0,27.3,0.246,32.31,50
-31.2424,149.1937,2013-01-14,345.1,73,22.8,0.0,27.3,0.23,32.31,51
-31.2877,148.9457,2013-01-14,342.6,76,24.6,0.0,28.3,0.199,32.39,47
-31.2904,148.9305,2013-01-14,349.8,92,24.4,0.0,28.3,0.199,32.39,47
-31.2932,148.9154,2013-01-14,340.0,76,24.6,0.0,28.3,0.199,32.39,47
-31.1597,149.1342,2013-01-14,333.5,42,24.2,0.0,28.0,0.179,32.35,49
-31.1568,149.1497,2013-01-14,334.6,34,24.2,0.0,27.3,0.262,32.31,49
-31.2046,148.9493,2013-01-14,389.3,100,24.3,0.0,28.3,0.221,32.39,47
-31.2017,148.9654,2013-01-14,334.6,38,24.7,0.0,28.3,0.221,32.39,47
-31.1763,149.1053,2013-01-14,337.9,71,24.2,0.0,28.3,0.179,32.39,49
-31.1706,149.1367,2013-01-14,346.5,84,24.3,0.0,27.3,0.262,32.31,49
-31.2154,148.9516,2013-01-14,339.0,45,23.2,0.0,27.3,0.251,32.31,49
-31.2125,148.9677,2013-01-14,338.7,45,24.6,0.0,28.3,0.221,32.39,47
-31.1815,149.1391,2013-01-14,351.1,94,24.1,0.0,27.3,0.262,32.31,49
-31.1831,149.1461,2013-01-14,342.0,68,23.5,0.0,27.3,0.262,32.31,49
-31.2343,148.932,2013-01-14,343.5,85,24.1,0.0,28.3,0.221,32.39,47
-31.1969,149.1328,2013-01-14,342.4,78,23.5,0.0,27.3,0.262,32.31,49
-31.2477,148.92,2013-01-14,367.6,100,25.2,0.0,28.3,0.228,32.39,45
-31.245,148.9348,2013-01-14,371.0,100,24.6,0.0,28.3,0.228,32.39,45
-31.2582,148.9233,2013-01-14,345.5,89,25.0,0.0,27.9,0.081,32.38,45
-31.2555,148.9382,2013-01-14,359.5,99,25.4,0.0,28.3,0.228,32.39,45
-31.2528,148.9532,2013-01-14,343.7,87,25.1,0.0,28.3,0.228,32.39,45
-31.2769,148.9435,2013-01-14,355.7,97,24.9,0.0,28.3,0.199,32.39,47
-31.2797,148.9283,2013-01-14,353.2,95,24.9,0.0,28.3,0.199,32.39,47
-31.2662,148.9411,2013-01-14,337.2,60,25.5,0.0,28.3,0.228,32.39,45
-31.2215,149.1225,2013-01-14,336.4,50,23.8,0.0,28.3,0.262,32.39,49
-30.0115,149.4464,2013-01-14,337.4,71,29.1,0.0,29.2,0.184,30.73,43
-30.0025,149.4375,2013-01-14,349.7,92,29.1,0.0,29.2,0.184,30.73,43
-29.9912,149.4346,2013-01-14,340.7,83,29.1,0.0,29.2,0.184,30.73,43
-28.6232,147.1979,2013-01-14,358.0,98,31.0,0.0,32.7,0.108,28.67,23
-28.6254,147.1847,2013-01-14,343.5,85,31.0,0.0,31.8,0.108,29.35,23
-28.613,147.1956,2013-01-14,343.1,84,31.0,0.0,32.7,0.108,28.67,23
-28.6153,147.1824,2013-01-14,353.0,94,31.0,0.0,32.7,0.108,28.67,23
-28.2384,148.266,2013-01-14,348.5,90,31.9,0.0,31.0,0.13,28.99,28
-28.2063,147.7413,2013-01-14,345.6,87,31.7,0.0,34.4,0.079,28.93,24
-28.201,147.7494,2013-01-14,334.6,69,31.7,0.0,34.4,0.079,28.93,24
-28.2035,147.735,2013-01-14,337.6,76,31.7,0.0,34.4,0.079,28.93,24
-28.6161,147.1886,2013-01-14,314.5,89,31.0,0.0,32.7,0.108,28.67,23
-28.6181,147.2003,2013-01-14,312.9,86,31.0,0.0,32.7,0.108,28.67,23
-31.3205,148.9892,2013-01-15,343.3,61,21.9,0.0,25.0,0.249,23.28,48
-30.9117,149.4393,2013-01-15,322.5,58,23.1,0.0,25.3,0.129,20.84,50
-31.3038,148.9272,2013-01-15,323.5,21,23.0,0.0,27.3,0.198,23.81,46
-31.3057,148.9482,2013-01-15,323.7,50,21.0,0.0,25.0,0.249,23.28,48
-31.3226,149.1376,2013-01-15,394.1,94,21.2,0.0,25.0,0.228,23.28,50
-31.3248,149.1621,2013-01-15,352.7,96,21.6,0.0,25.0,0.228,23.28,50
-31.3231,148.994,2013-01-15,354.7,97,22.1,0.0,25.0,0.249,23.28,48
-30.9305,149.4277,2013-01-15,323.1,39,22.9,0.0,25.3,0.129,20.84,50
-31.3148,149.1582,2013-01-15,352.8,90,21.8,0.0,25.0,0.272,23.28,51
-31.3169,149.1299,2013-01-15,330.7,47,21.5,0.0,25.0,0.228,23.28,50
-31.3251,149.183,2013-01-15,325.5,39,22.0,0.0,25.0,0.272,23.28,51
-31.3274,149.1548,2013-01-15,384.0,87,21.4,0.0,25.0,0.228,23.28,50
-31.313,149.1533,2013-01-15,337.1,78,21.7,0.0,25.0,0.272,23.28,51
-31.2089,148.9563,2013-01-15,330.2,20,22.8,0.0,27.3,0.22,23.81,48
-30.9183,149.4581,2013-01-15,358.0,98,22.6,0.0,25.3,0.178,20.84,51
-30.9283,149.455,2013-01-15,337.8,84,22.5,0.0,25.3,0.178,20.84,51
-30.9142,149.4532,2013-01-15,356.1,97,22.7,0.0,25.3,0.178,20.84,51
-30.9165,149.4261,2013-01-15,339.2,86,22.9,0.0,25.3,0.129,20.84,50
-30.1654,150.8998,2013-01-15,319.8,43,19.7,0.1,20.2,0.135,15.42,59
-28.5685,148.4562,2013-01-15,322.7,56,27.6,0.0,33.7,0.084,15.31,49
-28.5671,148.4492,2013-01-15,323.1,57,27.7,0.0,33.7,0.053,15.31,50
-34.4587,150.8823,2013-01-15,307.8,73,20.1,0.0,23.4,0.226,24.48,62
-31.3165,149.164,2013-01-15,317.8,96,21.9,0.0,25.0,0.272,23.28,51
-31.3377,149.1458,2013-01-15,335.1,100,21.0,0.0,25.0,0.228,23.28,50
-31.3285,149.1441,2013-01-15,348.2,100,21.9,0.0,25.0,0.228,23.28,50
-31.3363,149.1565,2013-01-15,326.2,100,22.0,0.0,25.0,0.272,23.28,51
-31.3348,149.1674,2013-01-15,316.7,94,21.7,0.0,25.0,0.272,23.28,51
-31.3271,149.155,2013-01-15,355.5,100,21.4,0.0,25.0,0.228,23.28,50
-31.3415,149.0468,2013-01-15,307.3,33,19.5,0.0,25.0,0.228,23.28,49
-31.315,149.1749,2013-01-15,328.8,100,21.7,0.0,25.0,0.228,23.28,50
-31.3344,149.1005,2013-01-15,304.4,13,22.1,0.0,25.0,0.228,23.28,50
-31.3194,149.1425,2013-01-15,304.4,60,21.7,0.0,25.0,0.228,23.28,50
-31.3179,149.1532,2013-01-15,311.2,82,21.8,0.0,25.0,0.272,23.28,51
-31.3208,149.1317,2013-01-15,313.8,88,21.5,0.0,25.0,0.228,23.28,50
-31.3256,149.1658,2013-01-15,343.4,100,21.5,0.0,25.0,0.272,23.28,51
-31.3242,149.1765,2013-01-15,371.1,100,21.8,0.0,25.0,0.272,23.28,51
-31.3392,149.1348,2013-01-15,333.0,100,22.4,0.0,25.0,0.228,23.28,50
-31.33,149.1333,2013-01-15,333.6,100,21.7,0.0,25.0,0.228,23.28,50
-31.3315,149.1222,2013-01-15,327.5,100,23.0,0.0,27.3,0.22,23.81,48
-31.3223,149.1207,2013-01-15,322.7,100,21.7,0.0,25.0,0.228,23.28,50
-31.3266,149.088,2013-01-15,305.3,32,22.4,0.0,25.0,0.228,23.28,50
-31.3381,149.0013,2013-01-15,304.4,25,20.3,0.0,25.0,0.228,23.28,50
-31.303,149.1948,2013-01-15,314.7,90,21.9,0.0,25.0,0.272,23.28,51
-31.3044,149.1841,2013-01-15,308.8,76,21.7,0.0,25.0,0.228,23.28,50
-31.3304,148.9887,2013-01-15,310.2,41,21.0,0.0,25.0,0.228,23.28,50
-31.2191,149.206,2013-01-15,305.3,64,22.1,0.0,25.0,0.16,23.28,51
-31.2206,149.1951,2013-01-15,321.7,100,22.6,0.0,25.0,0.16,23.28,51
-31.2307,149.1198,2013-01-15,305.2,58,22.2,0.0,25.0,0.261,23.28,50
-31.1729,149.131,2013-01-15,309.2,71,22.5,0.0,25.0,0.177,23.28,51
-31.1807,148.9484,2013-01-15,307.5,49,23.4,0.0,27.3,0.226,23.81,46
-31.1454,149.1421,2013-01-15,305.4,64,22.7,0.0,25.0,0.141,23.28,49
-31.1478,149.0538,2013-01-15,304.9,57,22.8,0.0,27.3,0.141,23.81,49
-30.0622,149.3435,2013-01-15,307.6,72,25.4,0.2,19.6,0.256,14.56,47
-30.0532,149.3418,2013-01-15,321.7,100,25.4,0.2,19.6,0.256,14.56,47
-30.0441,149.3401,2013-01-15,316.9,94,25.8,0.2,19.6,0.21,14.56,46
-30.0455,149.3296,2013-01-15,308.3,74,25.8,0.2,19.6,0.21,14.56,46
-31.3126,149.1761,2013-01-15,300.4,18,21.7,0.0,25.0,0.228,23.28,50
-31.3265,149.1349,2013-01-15,319.5,99,21.0,0.0,25.0,0.228,23.28,50
-31.3291,149.1756,2013-01-15,314.8,90,21.9,0.0,25.0,0.272,23.28,51
-31.3181,149.1684,2013-01-15,309.3,70,21.9,0.0,25.0,0.272,23.28,51
-31.3323,149.1284,2013-01-15,310.8,32,22.0,0.0,25.0,0.272,23.28,51
-31.3346,149.1675,2013-01-15,310.3,30,21.7,0.0,25.0,0.272,23.28,51
-31.3127,149.1789,2013-01-15,328.5,57,21.3,0.0,25.0,0.272,23.28,51
-31.3297,149.1675,2013-01-15,330.6,46,21.7,0.0,25.0,0.228,23.28,50
-31.3338,149.1263,2013-01-15,328.9,61,22.2,0.0,25.0,0.16,23.28,51
-31.3376,149.1456,2013-01-15,335.4,82,21.0,0.0,25.0,0.228,23.28,50
-31.3448,149.1819,2013-01-15,336.4,83,22.1,0.0,25.0,0.272,23.28,51
-31.3318,148.9908,2013-01-15,336.8,71,20.9,0.0,25.0,0.228,23.28,50
-30.9028,149.4825,2013-01-15,327.5,50,23.0,0.0,25.3,0.178,20.84,52
-30.9037,149.4256,2013-01-15,326.3,29,23.0,0.0,25.3,0.129,20.84,50
-30.9042,149.469,2013-01-15,327.7,43,22.9,0.0,25.3,0.178,20.84,52
-34.4618,150.8805,2013-01-15,323.6,52,20.0,0.0,23.4,0.226,24.48,62
-34.4598,150.8806,2013-01-16,318.0,0,21.3,0.0,17.8,0.206,30.54,77
-31.3372,148.9901,2013-01-16,335.7,58,24.6,0.0,13.8,0.226,24.24,46
-31.3493,149.1385,2013-01-16,344.1,87,26.6,0.0,13.8,0.158,24.24,48
-31.3511,149.1273,2013-01-16,336.1,76,26.7,0.0,13.8,0.213,24.24,46
-31.3401,149.1362,2013-01-16,369.7,100,25.9,0.0,13.8,0.226,24.24,46
-31.3418,149.1253,2013-01-16,356.8,97,26.5,0.0,13.8,0.158,24.24,48
-31.339,148.9789,2013-01-16,349.3,92,23.6,0.0,13.8,0.226,24.24,46
-31.3298,148.9768,2013-01-16,341.0,84,22.7,0.0,13.8,0.226,24.24,45
-31.3108,148.9159,2013-01-16,377.3,100,26.0,0.0,13.8,0.248,24.24,45
-30.936,149.4706,2013-01-16,344.7,66,26.8,0.0,12.0,0.177,24.45,48
-30.9379,149.4589,2013-01-16,384.9,87,26.6,0.0,12.0,0.177,24.45,48
-30.9266,149.4685,2013-01-16,365.6,75,26.8,0.0,12.0,0.177,24.45,48
-30.9285,149.4568,2013-01-16,362.9,100,26.6,0.0,12.0,0.177,24.45,48
-30.9304,149.4453,2013-01-16,352.3,95,27.0,0.0,12.0,0.129,24.45,46
-31.341,149.1273,2013-01-16,304.1,58,26.9,0.0,13.8,0.219,24.24,45
-31.3344,149.1564,2013-01-16,310.6,80,26.2,0.0,13.8,0.271,24.24,47
-31.3409,149.06,2013-01-16,310.4,80,25.6,0.0,13.8,0.226,24.24,46
-31.3484,149.0269,2013-01-16,323.5,100,23.5,0.0,13.8,0.226,24.24,46
-31.335,149.1514,2013-01-16,311.4,82,26.3,0.0,13.8,0.271,24.24,47
-31.3412,149.0529,2013-01-16,315.4,91,24.3,0.0,13.8,0.226,24.24,46
-31.3482,149.0213,2013-01-16,320.6,100,23.8,0.0,13.8,0.226,24.24,46
-31.3335,149.0187,2013-01-16,321.8,100,25.0,0.0,13.8,0.226,24.24,46
-31.34,148.9889,2013-01-16,320.2,100,24.6,0.0,13.8,0.226,24.24,46
-31.3256,148.9851,2013-01-16,303.9,19,24.6,0.0,13.8,0.226,24.24,46
-31.3035,148.9475,2013-01-16,311.6,83,25.2,0.0,13.8,0.248,24.24,45
-31.31,148.9184,2013-01-16,328.4,100,25.9,0.0,13.8,0.248,24.24,45
-31.3161,148.8911,2013-01-16,311.2,82,27.5,0.0,15.7,0.197,24.83,43
-31.3237,148.9158,2013-01-16,308.3,73,25.3,0.0,13.8,0.248,24.24,45
-31.303,148.9413,2013-01-16,315.4,91,25.3,0.0,13.8,0.248,24.24,45
-31.3092,148.9128,2013-01-16,325.5,100,26.1,0.0,13.8,0.248,24.24,45
-28.1742,152.397,2013-01-16,312.0,84,21.3,0.0,11.2,0.272,23.16,66
-28.1758,152.4073,2013-01-16,301.0,36,20.8,0.0,11.2,0.272,23.16,66
-28.2013,152.3919,2013-01-16,303.5,56,19.5,0.0,11.2,0.272,23.16,66
-29.3148,152.2611,2013-01-16,305.3,64,21.4,0.0,10.1,0.42,25.05,70
-29.2529,152.22,2013-01-16,300.2,21,22.1,0.0,10.1,0.416,25.05,70
-28.1714,152.4396,2013-01-16,303.1,53,20.8,0.0,11.2,0.272,23.16,66
-31.3061,148.9501,2013-01-16,321.2,100,24.4,0.0,13.8,0.226,24.24,46
-31.3082,148.962,2013-01-16,313.4,51,25.7,0.0,13.8,0.248,24.24,45
-31.3385,149.1366,2013-01-16,308.2,74,25.7,0.0,13.8,0.226,24.24,46
-31.3406,149.1489,2013-01-16,324.9,100,25.6,0.0,13.8,0.226,24.24,46
-31.3427,149.161,2013-01-16,309.5,64,26.3,0.0,13.8,0.271,24.24,47
-31.3091,148.9088,2013-01-16,319.2,98,26.1,0.0,13.8,0.248,24.24,45
-31.3114,148.9222,2013-01-16,321.5,100,24.8,0.0,13.8,0.248,24.24,45
-31.3202,148.9725,2013-01-16,308.7,41,25.6,0.0,13.8,0.248,24.24,45
-31.3311,149.0352,2013-01-16,324.0,100,24.9,0.0,13.8,0.226,24.24,46
-31.3333,149.048,2013-01-16,333.7,100,24.7,0.0,13.8,0.226,24.24,46
-31.3213,148.9199,2013-01-16,313.8,88,25.0,0.0,13.8,0.248,24.24,45
-31.3344,148.9958,2013-01-16,324.8,73,24.3,0.0,13.8,0.226,24.24,46
-31.3366,149.0087,2013-01-16,330.7,100,23.8,0.0,13.8,0.226,24.24,46
-31.3442,148.9933,2013-01-16,325.8,54,25.6,0.0,13.8,0.248,24.24,45
-29.9444,152.9096,2013-01-16,302.9,52,24.1,0.0,14.9,0.238,28.53,66
-31.1926,148.9429,2013-01-16,308.8,69,26.1,0.0,13.8,0.248,24.24,45
-31.2024,148.9407,2013-01-16,313.4,87,25.2,0.0,13.8,0.248,24.24,45
-31.3309,149.1513,2013-01-16,316.0,92,26.1,0.0,13.8,0.271,24.24,47
-31.3331,149.1636,2013-01-16,318.6,97,25.6,0.0,13.8,0.226,24.24,46
-31.3352,149.1759,2013-01-16,315.8,92,25.8,0.0,13.8,0.271,24.24,47
-31.3038,148.9367,2013-01-16,325.5,100,25.5,0.0,13.8,0.248,24.24,45
-31.3508,149.0317,2013-01-16,354.0,100,23.9,0.0,13.8,0.226,24.24,46
-31.3388,149.0214,2013-01-16,343.6,100,23.8,0.0,13.8,0.226,24.24,46
-31.341,149.0338,2013-01-16,367.4,100,24.3,0.0,13.8,0.226,24.24,46
-31.3432,149.0464,2013-01-16,340.1,100,23.8,0.0,13.8,0.226,24.24,46
-31.3452,149.058,2013-01-16,311.7,83,25.2,0.0,13.8,0.226,24.24,46
-31.342,148.9807,2013-01-16,338.9,100,24.9,0.0,13.8,0.226,24.24,46
-28.6564,148.8497,2013-01-17,332.8,65,32.7,0.0,17.7,0.09,28.92,29
-30.9195,149.4798,2013-01-17,338.0,84,30.1,0.0,14.3,0.174,23.24,38
-30.8784,149.4073,2013-01-17,402.5,100,30.4,0.0,14.3,0.128,23.24,36
-30.88,149.4226,2013-01-17,389.9,100,30.3,0.0,14.3,0.128,23.24,35
-30.8892,149.4057,2013-01-17,424.5,100,30.2,0.0,14.3,0.128,23.24,35
-30.8909,149.4209,2013-01-17,379.2,100,30.1,0.0,14.3,0.128,23.24,35
-30.9,149.404,2013-01-17,338.7,84,30.1,0.0,14.3,0.128,23.24,35
-30.9034,149.4348,2013-01-17,330.7,55,30.2,0.0,14.3,0.128,23.24,35
-30.9304,149.4782,2013-01-17,336.8,81,30.0,0.0,14.3,0.174,23.24,38
-30.9213,149.4729,2013-01-17,335.0,73,30.0,0.0,14.3,0.174,23.24,38
-30.923,149.4885,2013-01-17,335.9,80,30.0,0.0,14.3,0.174,23.24,38
-31.2007,148.9379,2013-01-17,345.0,89,27.7,0.0,15.5,0.246,21.96,34
-31.3091,148.9015,2013-01-17,336.6,55,29.5,0.0,15.5,0.242,21.96,34
-31.3106,148.9151,2013-01-17,342.6,84,28.9,0.0,15.5,0.246,21.96,34
-31.3123,148.9291,2013-01-17,349.9,93,28.5,0.0,15.5,0.246,21.96,34
-31.3139,148.9432,2013-01-17,336.6,65,27.0,0.0,15.5,0.246,21.96,34
-31.3156,148.9583,2013-01-17,343.0,87,27.4,0.0,15.5,0.225,21.96,35
-31.3212,148.9133,2013-01-17,391.6,100,28.2,0.0,15.5,0.246,21.96,34
-31.3229,148.9279,2013-01-17,405.0,100,28.1,0.0,15.5,0.246,21.96,34
-31.333,149.0156,2013-01-17,331.3,71,27.9,0.0,15.5,0.225,21.96,35
-31.3347,149.0306,2013-01-17,334.1,58,28.2,0.0,15.5,0.246,21.96,34
-31.3364,149.045,2013-01-17,332.3,56,27.6,0.0,15.5,0.225,21.96,35
-31.3153,148.9086,2013-01-17,348.1,92,28.6,0.0,15.5,0.246,21.96,34
-31.3168,148.9222,2013-01-17,368.3,100,27.3,0.0,15.5,0.246,21.96,34
-31.3258,148.9073,2013-01-17,351.5,94,28.3,0.0,15.5,0.246,21.96,34
-31.3274,148.9216,2013-01-17,406.8,100,28.2,0.0,15.5,0.246,21.96,34
-31.3291,148.9369,2013-01-17,356.7,98,29.6,0.0,15.5,0.242,21.96,34
-31.3337,148.9789,2013-01-17,330.4,51,26.3,0.0,15.5,0.225,21.96,34
-31.337,149.0085,2013-01-17,349.0,92,26.8,0.0,15.5,0.225,21.96,34
-31.3386,149.0233,2013-01-17,342.1,86,27.0,0.0,15.5,0.225,21.96,35
-31.3402,149.0381,2013-01-17,349.2,93,27.1,0.0,15.5,0.225,21.96,35
-31.3419,149.0535,2013-01-17,324.9,37,27.4,0.0,15.5,0.225,21.96,35
-31.3444,148.9784,2013-01-17,338.1,82,28.0,0.0,15.5,0.225,21.96,35
-31.3461,148.993,2013-01-17,351.4,94,28.0,0.0,15.5,0.225,21.96,35
-31.3476,149.0071,2013-01-17,400.6,100,27.0,0.0,15.5,0.225,21.96,35
-31.3492,149.0215,2013-01-17,353.5,96,26.9,0.0,15.5,0.225,21.96,34
-31.3509,149.0365,2013-01-17,340.7,85,27.2,0.0,15.5,0.225,21.96,35
-36.2757,141.4072,2013-01-17,335.8,76,30.5,0.0,28.8,0.129,31.52,23
-36.2738,141.3955,2013-01-17,364.9,100,30.5,0.0,28.8,0.129,31.52,23
-29.3238,152.2519,2013-01-17,319.6,38,23.9,0.0,7.6,0.34,25.61,69
-31.5502,152.6082,2013-01-17,324.0,76,23.6,0.1,13.7,0.283,27.79,78
-29.3278,152.2574,2013-01-17,318.3,36,23.6,0.2,6.3,0.397,25.34,71
-31.3194,148.9105,2013-01-17,328.3,63,28.2,0.0,15.5,0.246,21.96,34
-31.3194,148.9031,2013-01-17,328.0,57,29.9,0.0,15.5,0.197,21.96,33
-31.5558,152.6074,2013-01-17,302.8,51,23.7,0.1,13.7,0.283,27.79,78
-31.5543,152.6181,2013-01-17,325.7,100,24.0,0.1,13.7,0.283,27.79,78
-31.5453,152.6164,2013-01-17,311.6,83,23.8,0.1,13.7,0.279,27.79,78
-31.5467,152.6057,2013-01-17,307.3,71,23.5,0.1,13.7,0.279,27.79,78
-34.4636,150.8771,2013-01-17,304.0,53,22.5,0.0,21.7,0.191,28.4,82
-31.3802,149.0277,2013-01-17,378.3,100,27.7,0.0,15.5,0.225,21.96,35
-31.0653,152.1606,2013-01-17,301.4,41,24.0,0.5,8.6,0.298,25.78,71
-31.3786,149.0425,2013-01-17,325.9,73,27.9,0.0,15.5,0.225,21.96,35
-31.3818,149.0123,2013-01-17,311.2,82,28.3,0.0,15.5,0.225,21.96,35
-31.3679,149.041,2013-01-17,348.7,100,28.0,0.0,15.5,0.225,21.96,35
-31.3695,149.0265,2013-01-17,443.4,100,27.2,0.0,15.5,0.225,21.96,35
-31.3712,149.0109,2013-01-17,371.6,100,28.1,0.0,15.5,0.225,21.96,35
-31.3744,148.9805,2013-01-17,310.6,76,28.1,0.0,15.5,0.225,21.96,35
-31.3588,149.025,2013-01-17,463.1,100,27.2,0.0,15.5,0.225,21.96,35
-31.3605,149.0096,2013-01-17,380.5,100,27.9,0.0,15.5,0.225,21.96,35
-31.3621,148.9946,2013-01-17,316.4,84,27.3,0.0,15.5,0.225,21.96,35
-31.3638,148.9783,2013-01-17,315.4,79,29.6,0.0,15.5,0.242,21.96,34
-31.3498,149.0084,2013-01-17,344.8,100,27.5,0.0,15.5,0.225,21.96,35
-31.3514,148.9928,2013-01-17,332.3,100,28.1,0.0,15.5,0.225,21.96,35
-31.336,149.0363,2013-01-17,320.0,23,27.3,0.0,15.5,0.225,21.96,35
-31.3375,149.0219,2013-01-17,333.0,93,27.3,0.0,15.5,0.225,21.96,35
-31.3408,148.9913,2013-01-17,326.7,100,28.0,0.0,15.5,0.225,21.96,35
-31.3423,148.9762,2013-01-17,328.8,100,26.9,0.0,15.5,0.225,21.96,34
-31.3457,148.9441,2013-01-17,321.5,100,30.4,0.0,16.4,0.197,21.47,33
-31.3473,148.9293,2013-01-17,324.0,100,29.5,0.0,15.5,0.242,21.96,34
-31.3427,149.0316,2013-01-17,319.3,13,26.9,0.0,15.5,0.225,21.96,34
-31.3461,149.0012,2013-01-17,335.3,100,27.5,0.0,15.5,0.225,21.96,35
-31.3479,148.9854,2013-01-17,326.4,100,28.8,0.0,15.5,0.246,21.96,34
-31.3496,148.9704,2013-01-17,314.3,34,28.0,0.0,15.5,0.225,21.96,35
-31.3322,149.0287,2013-01-17,334.4,84,28.7,0.0,15.5,0.246,21.96,34
-31.3338,149.0145,2013-01-17,326.2,100,27.7,0.0,15.5,0.225,21.96,35
-31.3389,148.969,2013-01-17,316.6,93,28.5,0.0,15.5,0.246,21.96,34
-31.3424,148.9375,2013-01-17,357.4,100,30.1,0.0,16.4,0.197,21.47,33
-31.344,148.9228,2013-01-17,334.0,100,29.6,0.0,15.5,0.242,21.96,34
-31.3233,149.0116,2013-01-17,315.3,62,29.0,0.0,15.5,0.246,21.96,34
-31.3249,148.997,2013-01-17,311.9,61,29.1,0.0,15.5,0.246,21.96,34
-31.3282,148.9672,2013-01-17,324.0,100,28.8,0.0,15.5,0.246,21.96,34
-31.33,148.9514,2013-01-17,340.4,100,29.1,0.0,15.5,0.246,21.96,34
-31.3316,148.9362,2013-01-17,360.3,100,29.7,0.0,15.5,0.197,21.96,33
-31.3332,148.9217,2013-01-17,349.8,100,28.9,0.0,15.5,0.246,21.96,34
-31.3349,148.9064,2013-01-17,311.9,83,29.6,0.0,15.5,0.242,21.96,34
-31.3191,148.951,2013-01-17,333.2,100,27.2,0.0,15.5,0.225,21.96,35
-31.3208,148.9357,2013-01-17,335.3,100,28.8,0.0,15.5,0.246,21.96,34
-31.3224,148.9209,2013-01-17,315.8,92,27.8,0.0,15.5,0.246,21.96,34
-31.3242,148.9049,2013-01-17,314.9,90,29.4,0.0,15.5,0.242,21.96,34
-31.3069,148.9638,2013-01-17,315.1,90,28.7,0.0,15.5,0.246,21.96,34
